StationDescription,FieldActivityId,BiologicalEventId,Source,SampleDate,Latitude,Longitude,SiteType,Station,TotalDepth,SampleTime,SampleReplicate,IBIParameter,IBIValue
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",186694,51399,"ODU/BEL",3/30/1986,37.79122,-76.17546,,"CB5.4",34,13:40:00,"S2","TRICHOPTERA_TAXA_CNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",186694,51399,"ODU/BEL",3/30/1986,37.79122,-76.17546,,"CB5.4",34,13:40:00,"S2","TRICHOPTERA_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",186694,51399,"ODU/BEL",3/30/1986,37.79122,-76.17546,,"CB5.4",34,13:40:00,"S2","TRICHOPTERA_TAXA_COUNT_NO_HYDR",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",186694,51399,"ODU/BEL",3/30/1986,37.79122,-76.17546,,"CB5.4",34,13:40:00,"S2","TRICHOPTERA_TAXA_COUNT_NO_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",186694,51400,"ODU/BEL",3/30/1986,37.79122,-76.17546,,"CB5.4",34,13:40:00,"S3"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","ASPT_MOD",4.6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","ASPT_MOD_R",4.6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","BECK",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","BECK_R",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","DIPTERA_TAXA_CNT",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","DIPTERA_TAXA_CNT_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","EPHEMEROPTERA_TAXA_CNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","EPHEMEROPTERA_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","EPT_TAXA_ABUND",73
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","EPT_TAXA_ABUND_R",73
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","EPT_TAXA_COUNT",6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","EPT_TAXA_COUNT_NO_TOL",6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","EPT_TAXA_COUNT_NO_TOL_R",6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","EPT_TAXA_COUNT_R",6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","FBI",4.08
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","FBI_R",4.08
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","FSW",1.8819
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","FSW_R",1.8819
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","GOLD",0.8969
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","GOLD_R",0.8969
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","MARGALEFS",2.4045
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","MARGALEFS_R",2.4045
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","NCO_TAXA_CNT",11
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","NCO_TAXA_CNT_R",11
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","NON_INSECT_TAXA_CNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","NON_INSECT_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_BURROWER",8.25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_BURROWER_R",8.25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_CHIRONOMIDAE",8.25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_CHIRONOMIDAE_R",8.25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_CLIMB",2.06
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_CLIMB_R",2.06
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_CLING",78.35
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_CLING_R",78.35
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_CLINGER_TAXA",66.67
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_CLINGER_TAXA_R",66.67
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_COLLECT",69.07
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_COLLECT_R",69.07
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_DIPTERA",9.28
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_DIPTERA_R",9.28
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_DOM1",37.11
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_DOM1_R",37.11
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_DOM2",53.61
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_DOM2_R",53.61
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_DOM3",65.98
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_DOM3_R",65.98
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_EPHEMEROPTERA",24.74
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_EPHEMEROPTERA_R",24.74
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_EPT",75.26
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_EPT_R",75.26
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_EPT_TAXA_RICH",50
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_EPT_TAXA_RICH_R",50
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_FILTERERS",51.55
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_FILTERERS_R",51.55
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_GATHER",17.53
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_GATHER_R",17.53
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_LIMESTONE",8.25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_LIMESTONE_R",8.25
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_NET_CADDISFLY",49.48
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_NET_CADDISFLY_R",49.48
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_NON_INSECT",13.4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_NON_INSECT_R",13.4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_PLECOPTERA",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_PLECOPTERA_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_PREDATOR",11.34
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_PREDATOR_R",11.34
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SCRAPER",17.53
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SCRAPER_R",17.53
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SENSITIVE",61.86
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SENSITIVE_R",61.86
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SHREDDER",2.06
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SHREDDER_R",2.06
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SIMULIIDAE",1.03
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SIMULIIDAE_R",1.03
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SWIMMER",1.03
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_SWIMMER_R",1.03
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_TOLERANT",19.59
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_TOLERANT_R",19.59
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_TRICHOPTERA",50.52
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_TRICHOPTERA_NO_TOL",38.14
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_TRICHOPTERA_NO_TOL_R",38.14
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PCT_TRICHOPTERA_R",50.52
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PLECOPTERA_TAXA_CNT",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","PLECOPTERA_TAXA_CNT_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","RATIO_SC_TO_CF",0.34
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","RATIO_SC_TO_CF_R",0.34
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","RATIO_SC_TO_SH",3468
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","RATIO_SC_TO_SH_R",3468
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","RATIO_SH_TO_CG",0.118
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","RATIO_SH_TO_CG_R",0.118
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","SCRAPER_TAXA_CNT",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","SCRAPER_TAXA_CNT_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","SENSITIVE_TAXA_COUNT",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","SENSITIVE_TAXA_COUNT_R",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","SIMPSON_DIVERSITY",0.7939
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","SIMPSON_DIVERSITY_R",0.7939
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TAXA_RICH",12
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TAXA_RICH_R",12
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TOLERANT_TAXA_COUNT",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TOLERANT_TAXA_COUNT_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TOTAL_ABUNDANCE",97
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TOTAL_ABUNDANCE_R",97
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TOTAL_SCORE",31.32
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TRICHOPTERA_TAXA_CNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TRICHOPTERA_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TRICHOPTERA_TAXA_COUNT_NO_HYDR",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52058,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S1","TRICHOPTERA_TAXA_COUNT_NO_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52059,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S2"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187354,52060,"ODU/BEL",6/21/1986,37.79122,-76.17546,,"CB5.4",33,11:47:00,"S3"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","ASPT_MOD",4.8
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","ASPT_MOD_R",4.7
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","BECK",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","BECK_R",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","DIPTERA_TAXA_CNT",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","DIPTERA_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","EPHEMEROPTERA_TAXA_CNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","EPHEMEROPTERA_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","EPT_TAXA_ABUND",70
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","EPT_TAXA_ABUND_R",47
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","EPT_TAXA_COUNT",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","EPT_TAXA_COUNT_NO_TOL",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","EPT_TAXA_COUNT_NO_TOL_R",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","EPT_TAXA_COUNT_R",5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","FBI",5.13
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","FBI_R",5.14
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","FSW",1.9433
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","FSW_R",1.885
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","GOLD",0.6014
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","GOLD_R",0.59
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","GRAND_SCORE",1.89
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","MARGALEFS",2.0011
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","MARGALEFS_R",1.9543
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","NCO_TAXA_CNT",10
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","NCO_TAXA_CNT_R",9
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",187822,52526,"ODU/BEL",9/25/1986,37.79122,-76.17546,,"CB5.4",33,15:30:00,"S1","NON_INSECT_TAXA_CNT",1
